,name,mapped_data
3128,Ahuachapan El Salvador,",,Ahuachapan,El Salvador"
3129,Sonsonate El Salvador,",,Sonsonate,El Salvador"
3130,Morazan El Salvador,",,Morazan,El Salvador"
3131,San Miguel El Salvador,",,San Miguel,El Salvador"
3132,San Vicente El Salvador,",,San Vicente,El Salvador"
3133,La Union El Salvador,",,La Union,El Salvador"
3134,Chalatenango El Salvador,",,Chalatenango,El Salvador"
3135,Hama Syrian Arab Republic,",,Hama,Syrian Arab Republic"
3136,Ar-Raqqah Syrian Arab Republic,",,Ar-Raqqah,Syrian Arab Republic"
3137,As-Suwayda Syrian Arab Republic,",,As-Suwayda,Syrian Arab Republic"
3138,Aleppo Syrian Arab Republic,",,Aleppo,Syrian Arab Republic"
3139,Deir ez-Zor Syrian Arab Republic,",,Deir ez-Zor,Syrian Arab Republic"
3140,Rif-dimashq Syrian Arab Republic,",,Rif-dimashq,Syrian Arab Republic"
3141,Daraa Syrian Arab Republic,",,Daraa,Syrian Arab Republic"
3142,Tartus Syrian Arab Republic,",,Tartus,Syrian Arab Republic"
3143,Al-Hasakah Syrian Arab Republic,",,Al-Hasakah,Syrian Arab Republic"
3144,Homs Syrian Arab Republic,",,Homs,Syrian Arab Republic"
3145,Idlib Syrian Arab Republic,",,Idlib,Syrian Arab Republic"
3146,Latakia Syrian Arab Republic,",,Latakia,Syrian Arab Republic"
3147,Quneitra Syrian Arab Republic,",,Quneitra,Syrian Arab Republic"
3148,Dimashq Syrian Arab Republic,",,Dimashq,Syrian Arab Republic"
3149,  Swaziland,",, ,Swaziland"
3150,Lubombo Swaziland,",,Lubombo,Swaziland"
3151,Hhohho Swaziland,",,Hhohho,Swaziland"
3152,Manzini Swaziland,",,Manzini,Swaziland"
3153,Shiselweni Swaziland,",,Shiselweni,Swaziland"
3154,  Turks and Caicos Islands,",, ,Turks and Caicos Islands"
3155,Biltine Chad,",,Biltine,Chad"
3156,Ouaddai Chad,",,Ouaddai,Chad"
3157,Sila Chad,",,Sila,Chad"
3158,Ennedi-Ouest Chad,",,Ennedi-Ouest,Chad"
3159,Salamat Chad,",,Salamat,Chad"
3160,Moyen-Chari Chad,",,Moyen-Chari,Chad"
3161,Mayo-Kebbi Ouest Chad,",,Mayo-Kebbi Ouest,Chad"
3162,Batha Chad,",,Batha,Chad"
3163,Chari-Baguirmi Chad,",,Chari-Baguirmi,Chad"
3164,Barh el Gazel Chad,",,Barh el Gazel,Chad"
3165,Logone Occidental Chad,",,Logone Occidental,Chad"
3166,Guera Chad,",,Guera,Chad"
3167,Mandoul Chad,",,Mandoul,Chad"
3168,Hadjer-Lamis Chad,",,Hadjer-Lamis,Chad"
3169,Kanem Chad,",,Kanem,Chad"
3170,Tandjile Chad,",,Tandjile,Chad"
3171,Mayo-Kebbi Est Chad,",,Mayo-Kebbi Est,Chad"
3172,Borkou Chad,",,Borkou,Chad"
3173,Logone Oriental Chad,",,Logone Oriental,Chad"
3174,Lac Chad,",,Lac,Chad"
3175,Tibesti Chad,",,Tibesti,Chad"
3176,Ennedi-Est Chad,",,Ennedi-Est,Chad"
3177,Kerguelen  ,",,Kerguelen, "
3178,Maritime Togo,",,Maritime,Togo"
3179,Centrale Togo,",,Centrale,Togo"
3180,Plateaux Togo,",,Plateaux,Togo"
3181,Kara Togo,",,Kara,Togo"
3182,Savanes Togo,",,Savanes,Togo"
3183,Surat Thani Thailand,",,Surat Thani,Thailand"
3184,Kamphaeng Phet Thailand,",,Kamphaeng Phet,Thailand"
3185,Nakhon Si Thammarat Thailand,",,Nakhon Si Thammarat,Thailand"
3186,Phuket Thailand,",,Phuket,Thailand"
3187,Prachuap Khiri Khan Thailand,",,Prachuap Khiri Khan,Thailand"
3188,Krabi Thailand,",,Krabi,Thailand"
3189,Mae Hong Son Thailand,",,Mae Hong Son,Thailand"
3190,Chiang Mai Thailand,",,Chiang Mai,Thailand"
3191,Phetchaburi Thailand,",,Phetchaburi,Thailand"
3192,Phayao Thailand,",,Phayao,Thailand"
3193,Trang Thailand,",,Trang,Thailand"
3194,Chiang Rai Thailand,",,Chiang Rai,Thailand"
3195,Ratchaburi Thailand,",,Ratchaburi,Thailand"
3196,Lampang Thailand,",,Lampang,Thailand"
3197,Suphan Buri Thailand,",,Suphan Buri,Thailand"
3198,Tak Thailand,",,Tak,Thailand"
3199,Chumphon Thailand,",,Chumphon,Thailand"
3200,Sukhothai Thailand,",,Sukhothai,Thailand"
3201,Kanchanaburi Thailand,",,Kanchanaburi,Thailand"
3202,Uthai Thani Thailand,",,Uthai Thani,Thailand"
3203,Phangnga Thailand,",,Phangnga,Thailand"
3204,Satun Thailand,",,Satun,Thailand"
3205,Phatthalung Thailand,",,Phatthalung,Thailand"
3206,Ranong Thailand,",,Ranong,Thailand"
3207,Lamphun Thailand,",,Lamphun,Thailand"
3208,Phrae Thailand,",,Phrae,Thailand"
3209,Nakhon Sawan Thailand,",,Nakhon Sawan,Thailand"
3210,Chai Nat Thailand,",,Chai Nat,Thailand"
3211,Samut Songkhram Thailand,",,Samut Songkhram,Thailand"
3212,Nakhon Pathom Thailand,",,Nakhon Pathom,Thailand"
3213,Lop Buri Thailand,",,Lop Buri,Thailand"
3214,Kalasin Thailand,",,Kalasin,Thailand"
3215,Maha Sarakham Thailand,",,Maha Sarakham,Thailand"
3216,Nakhon Ratchasima Thailand,",,Nakhon Ratchasima,Thailand"
3217,Sisaket Thailand,",,Sisaket,Thailand"
3218,Phichit Thailand,",,Phichit,Thailand"
3219,Loei Thailand,",,Loei,Thailand"
3220,Buriram Thailand,",,Buriram,Thailand"
3221,Changwat Udon Thani Thailand,",,Changwat Udon Thani,Thailand"
3222,Khon Kaen Thailand,",,Khon Kaen,Thailand"
3223,Roi Et Thailand,",,Roi Et,Thailand"
3224,Changwat Ubon Ratchathani Thailand,",,Changwat Ubon Ratchathani,Thailand"
3225,Songkhla Thailand,",,Songkhla,Thailand"
3226,Nong Khai Thailand,",,Nong Khai,Thailand"
3227,Sakon Nakhon Thailand,",,Sakon Nakhon,Thailand"
3228,Samut Prakan Thailand,",,Samut Prakan,Thailand"
3229,Narathiwat Thailand,",,Narathiwat,Thailand"
3230,Changwat Nong Bua Lamphu Thailand,",,Changwat Nong Bua Lamphu,Thailand"
3231,Yasothon Thailand,",,Yasothon,Thailand"
3232,Pattani Thailand,",,Pattani,Thailand"
3233,Bangkok Thailand,",,Bangkok,Thailand"
3234,Yala Thailand,",,Yala,Thailand"
3235,Ang Thong Thailand,",,Ang Thong,Thailand"
3236,Sara Buri Thailand,",,Sara Buri,Thailand"
3237,Phetchabun Thailand,",,Phetchabun,Thailand"
3238,Nan Thailand,",,Nan,Thailand"
3239,Sa Kaeo Thailand,",,Sa Kaeo,Thailand"
3240,Phitsanulok Thailand,",,Phitsanulok,Thailand"
3241,Mukdahan Thailand,",,Mukdahan,Thailand"
3242,Phra Nakhon Si Ayutthaya Thailand,",,Phra Nakhon Si Ayutthaya,Thailand"
3243,Rayong Thailand,",,Rayong,Thailand"
3244,Uttaradit Thailand,",,Uttaradit,Thailand"
3245,Trat Thailand,",,Trat,Thailand"
3246,Chaiyaphum Thailand,",,Chaiyaphum,Thailand"
3247,Nakhon Phanom Thailand,",,Nakhon Phanom,Thailand"
3248,Surin Thailand,",,Surin,Thailand"
3249,Pathum Thani Thailand,",,Pathum Thani,Thailand"
3250,Chanthaburi Thailand,",,Chanthaburi,Thailand"
3251,Sing Buri Thailand,",,Sing Buri,Thailand"
3252,Changwat Bueng Kan Thailand,",,Changwat Bueng Kan,Thailand"
3253,Chon Buri Thailand,",,Chon Buri,Thailand"
3254,Prachin Buri Thailand,",,Prachin Buri,Thailand"
3255,Amnat Charoen Thailand,",,Amnat Charoen,Thailand"
3256,Chachoengsao Thailand,",,Chachoengsao,Thailand"
3257,Samut Sakhon Thailand,",,Samut Sakhon,Thailand"
3258,Nonthaburi Thailand,",,Nonthaburi,Thailand"
3259,Nakhon Nayok Thailand,",,Nakhon Nayok,Thailand"
3260,Khatlon Tajikistan,",,Khatlon,Tajikistan"
3261,Viloyati Sughd Tajikistan,",,Viloyati Sughd,Tajikistan"
3262,  Tajikistan,",, ,Tajikistan"
3263,Gorno-Badakhshan Tajikistan,",,Gorno-Badakhshan,Tajikistan"
3264,Republican Subordination Tajikistan,",,Republican Subordination,Tajikistan"
3265,Dushanbe Tajikistan,",,Dushanbe,Tajikistan"
3266,Fakaofo Tokelau,",,Fakaofo,Tokelau"
3267,Nukunonu Tokelau,",,Nukunonu,Tokelau"
3268,Atafu Tokelau,",,Atafu,Tokelau"
3269,Viqueque Timor-Leste,",,Viqueque,Timor-Leste"
3270,Cova Lima Timor-Leste,",,Cova Lima,Timor-Leste"
3271,Oecusse Timor-Leste,",,Oecusse,Timor-Leste"
3272,Liquica Timor-Leste,",,Liquica,Timor-Leste"
3273,Manatuto Timor-Leste,",,Manatuto,Timor-Leste"
3274,Bobonaro Timor-Leste,",,Bobonaro,Timor-Leste"
3275,Dili Timor-Leste,",,Dili,Timor-Leste"
3276,Baucau Timor-Leste,",,Baucau,Timor-Leste"
3277,Ainaro Timor-Leste,",,Ainaro,Timor-Leste"
3278,Aileu Timor-Leste,",,Aileu,Timor-Leste"
3279,Manufahi Timor-Leste,",,Manufahi,Timor-Leste"
3280,Lautem Timor-Leste,",,Lautem,Timor-Leste"
3281,Ermera Timor-Leste,",,Ermera,Timor-Leste"
3282,Balkan Turkmenistan,",,Balkan,Turkmenistan"
3283,Ahal Turkmenistan,",,Ahal,Turkmenistan"
3284,Dasoguz Turkmenistan,",,Dasoguz,Turkmenistan"
3285,  Turkmenistan,",, ,Turkmenistan"
3286,Mary Turkmenistan,",,Mary,Turkmenistan"
3287,Lebap Turkmenistan,",,Lebap,Turkmenistan"
3288,Qabis Tunisia,",,Qabis,Tunisia"
3289,Nabul Tunisia,",,Nabul,Tunisia"
3290,Banzart Tunisia,",,Banzart,Tunisia"
3291,Zaghwan Tunisia,",,Zaghwan,Tunisia"
3292,Jundubah Tunisia,",,Jundubah,Tunisia"
3293,Tunis Tunisia,",,Tunis,Tunisia"
3294,Al Munastir Tunisia,",,Al Munastir,Tunisia"
3295,Tawzar Tunisia,",,Tawzar,Tunisia"
3296,Tataouine Tunisia,",,Tataouine,Tunisia"
3297,Bajah Tunisia,",,Bajah,Tunisia"
3298,Al Qasrayn Tunisia,",,Al Qasrayn,Tunisia"
3299,Kef Tunisia,",,Kef,Tunisia"
3300,Susah Tunisia,",,Susah,Tunisia"
3301,Silyanah Tunisia,",,Silyanah,Tunisia"
3302,Al Mahdiyah Tunisia,",,Al Mahdiyah,Tunisia"
3303,Sidi Bu Zayd Tunisia,",,Sidi Bu Zayd,Tunisia"
3304,Safaqis Tunisia,",,Safaqis,Tunisia"
3305,Qibili Tunisia,",,Qibili,Tunisia"
3306,Ariana Tunisia,",,Ariana,Tunisia"
3307,Gafsa Tunisia,",,Gafsa,Tunisia"
3308,Madanin Tunisia,",,Madanin,Tunisia"
3309,Manouba Tunisia,",,Manouba,Tunisia"
3310,Al Qayrawan Tunisia,",,Al Qayrawan,Tunisia"
3311,Bin 'Arus Tunisia,",,Bin 'Arus,Tunisia"
3312,Tongatapu Tonga,",,Tongatapu,Tonga"
3313,Ha`apai Tonga,",,Ha`apai,Tonga"
3314,'Eua Tonga,",,'Eua,Tonga"
3315,Vava`u Tonga,",,Vava`u,Tonga"
3316,Niuas Tonga,",,Niuas,Tonga"
3317,Antalya Turkey,",,Antalya,Turkey"
3318,Manisa Turkey,",,Manisa,Turkey"
3319,Izmir Turkey,",,Izmir,Turkey"
3320,Sivas Turkey,",,Sivas,Turkey"
3321,Konya Turkey,",,Konya,Turkey"
3322,Adana Turkey,",,Adana,Turkey"
3323,  Turkey,",, ,Turkey"
3324,Hakkari Turkey,",,Hakkari,Turkey"
3325,Diyarbakir Turkey,",,Diyarbakir,Turkey"
3326,Batman Turkey,",,Batman,Turkey"
3327,Yozgat Turkey,",,Yozgat,Turkey"
3328,Malatya Turkey,",,Malatya,Turkey"
3329,Mardin Turkey,",,Mardin,Turkey"
3330,Hatay Turkey,",,Hatay,Turkey"
3331,Canakkale Turkey,",,Canakkale,Turkey"
3332,Mugla Turkey,",,Mugla,Turkey"
3333,Tunceli Turkey,",,Tunceli,Turkey"
3334,Aksaray Turkey,",,Aksaray,Turkey"
3335,Burdur Turkey,",,Burdur,Turkey"
3336,Kayseri Turkey,",,Kayseri,Turkey"
3337,Nigde Turkey,",,Nigde,Turkey"
3338,Karaman Turkey,",,Karaman,Turkey"
3339,Isparta Turkey,",,Isparta,Turkey"
3340,Aydin Turkey,",,Aydin,Turkey"
3341,Ankara Turkey,",,Ankara,Turkey"
3342,Balikesir Turkey,",,Balikesir,Turkey"
3343,Kahramanmaras Turkey,",,Kahramanmaras,Turkey"
3344,Sirnak Turkey,",,Sirnak,Turkey"
3345,Bursa Turkey,",,Bursa,Turkey"
3346,Mersin Turkey,",,Mersin,Turkey"
3347,Bingoel Turkey,",,Bingoel,Turkey"
3348,Bitlis Turkey,",,Bitlis,Turkey"
3349,Sanliurfa Turkey,",,Sanliurfa,Turkey"
3350,Mus Turkey,",,Mus,Turkey"
3351,Gaziantep Turkey,",,Gaziantep,Turkey"
3352,Adiyaman Turkey,",,Adiyaman,Turkey"
3353,Osmaniye Turkey,",,Osmaniye,Turkey"
3354,Siirt Turkey,",,Siirt,Turkey"
3355,Van Turkey,",,Van,Turkey"
3356,Kirikkale Turkey,",,Kirikkale,Turkey"
3357,Erzincan Turkey,",,Erzincan,Turkey"
3358,Usak Turkey,",,Usak,Turkey"
3359,Nevsehir Turkey,",,Nevsehir,Turkey"
3360,Afyonkarahisar Turkey,",,Afyonkarahisar,Turkey"
3361,Agri Turkey,",,Agri,Turkey"
3362,Erzurum Turkey,",,Erzurum,Turkey"
3363,Kuetahya Turkey,",,Kuetahya,Turkey"
3364,Denizli Turkey,",,Denizli,Turkey"
3365,Tokat Turkey,",,Tokat,Turkey"
3366,Bilecik Turkey,",,Bilecik,Turkey"
3367,Eskisehir Turkey,",,Eskisehir,Turkey"
3368,Elazig Turkey,",,Elazig,Turkey"
3369,Kirsehir Turkey,",,Kirsehir,Turkey"
3370,Kilis Turkey,",,Kilis,Turkey"
3371,Igdir Turkey,",,Igdir,Turkey"
3372,Zonguldak Turkey,",,Zonguldak,Turkey"
3373,Artvin Turkey,",,Artvin,Turkey"
3374,Istanbul Turkey,",,Istanbul,Turkey"
3375,Kocaeli Turkey,",,Kocaeli,Turkey"
3376,Tekirdag Turkey,",,Tekirdag,Turkey"
3377,Trabzon Turkey,",,Trabzon,Turkey"
3378,Kirklareli Turkey,",,Kirklareli,Turkey"
3379,Duzce Turkey,",,Duzce,Turkey"
3380,Ordu Turkey,",,Ordu,Turkey"
3381,Karabuk Turkey,",,Karabuk,Turkey"
3382,Bolu Turkey,",,Bolu,Turkey"
3383,Giresun Turkey,",,Giresun,Turkey"
3384,Cankiri Turkey,",,Cankiri,Turkey"
3385,Yalova Turkey,",,Yalova,Turkey"
3386,Ardahan Turkey,",,Ardahan,Turkey"
3387,Samsun Turkey,",,Samsun,Turkey"
3388,Gumushane Turkey,",,Gumushane,Turkey"
3389,Edirne Turkey,",,Edirne,Turkey"
3390,Bartin Turkey,",,Bartin,Turkey"
3391,Corum Turkey,",,Corum,Turkey"
3392,Sinop Turkey,",,Sinop,Turkey"
3393,Kastamonu Turkey,",,Kastamonu,Turkey"
3394,Amasya Turkey,",,Amasya,Turkey"
3395,Sakarya Turkey,",,Sakarya,Turkey"
3396,Kars Turkey,",,Kars,Turkey"
3397,Rize Turkey,",,Rize,Turkey"
3398,Bayburt Turkey,",,Bayburt,Turkey"
3399,Tunapuna/Piarco Trinidad and Tobago,",,Tunapuna/Piarco,Trinidad and Tobago"
3400,Couva-Tabaquite-Talparo Trinidad and Tobago,",,Couva-Tabaquite-Talparo,Trinidad and Tobago"
3401,Siparia Trinidad and Tobago,",,Siparia,Trinidad and Tobago"
3402,Tobago Trinidad and Tobago,",,Tobago,Trinidad and Tobago"
3403,Sangre Grande Trinidad and Tobago,",,Sangre Grande,Trinidad and Tobago"
3404,City of San Fernando Trinidad and Tobago,",,City of San Fernando,Trinidad and Tobago"
3405,Eastern Tobago Trinidad and Tobago,",,Eastern Tobago,Trinidad and Tobago"
3406,Mayaro Trinidad and Tobago,",,Mayaro,Trinidad and Tobago"
3407,Princes Town Trinidad and Tobago,",,Princes Town,Trinidad and Tobago"
3408,City of Port of Spain Trinidad and Tobago,",,City of Port of Spain,Trinidad and Tobago"
3409,Point Fortin Trinidad and Tobago,",,Point Fortin,Trinidad and Tobago"
3410,Diego Martin Trinidad and Tobago,",,Diego Martin,Trinidad and Tobago"
3411,Penal/Debe Trinidad and Tobago,",,Penal/Debe,Trinidad and Tobago"
3412,San Juan/Laventille Trinidad and Tobago,",,San Juan/Laventille,Trinidad and Tobago"
3413,Chaguanas Trinidad and Tobago,",,Chaguanas,Trinidad and Tobago"
3414,Borough of Arima Trinidad and Tobago,",,Borough of Arima,Trinidad and Tobago"
3415,Nanumanga Tuvalu,",,Nanumanga,Tuvalu"
3416,Nui Tuvalu,",,Nui,Tuvalu"
3417,Niutao Tuvalu,",,Niutao,Tuvalu"
3418,Funafuti Tuvalu,",,Funafuti,Tuvalu"
3419,Vaitupu Tuvalu,",,Vaitupu,Tuvalu"
3420,Nukufetau Tuvalu,",,Nukufetau,Tuvalu"
3421,"Taiwan Taiwan, China",",,Taiwan,Taiwan, China"
3422,"Taipei Taiwan, China",",,Taipei,Taiwan, China"
3423,"Kaohsiung Taiwan, China",",,Kaohsiung,Taiwan, China"
3424,"Fukien Taiwan, China",",,Fukien,Taiwan, China"
3425,"Zanzibar Urban/West Tanzania, United Republic of",",,Zanzibar Urban/West,Tanzania, United Republic of"
3426,"Pemba North Tanzania, United Republic of",",,Pemba North,Tanzania, United Republic of"
3427,"Mbeya Tanzania, United Republic of",",,Mbeya,Tanzania, United Republic of"
3428,"Pwani Tanzania, United Republic of",",,Pwani,Tanzania, United Republic of"
3429,"Geita Tanzania, United Republic of",",,Geita,Tanzania, United Republic of"
3430,"Pemba South Tanzania, United Republic of",",,Pemba South,Tanzania, United Republic of"
3431,"Kigoma Tanzania, United Republic of",",,Kigoma,Tanzania, United Republic of"
3432,"Tabora Tanzania, United Republic of",",,Tabora,Tanzania, United Republic of"
3433,"Katavi Tanzania, United Republic of",",,Katavi,Tanzania, United Republic of"
3434,"Mwanza Tanzania, United Republic of",",,Mwanza,Tanzania, United Republic of"
3435,"Arusha Tanzania, United Republic of",",,Arusha,Tanzania, United Republic of"
3436,"Shinyanga Tanzania, United Republic of",",,Shinyanga,Tanzania, United Republic of"
3437,"Mara Tanzania, United Republic of",",,Mara,Tanzania, United Republic of"
3438,"Tanga Tanzania, United Republic of",",,Tanga,Tanzania, United Republic of"
3439,"Rukwa Tanzania, United Republic of",",,Rukwa,Tanzania, United Republic of"
3440,"Simiyu Tanzania, United Republic of",",,Simiyu,Tanzania, United Republic of"
3441,"Zanzibar Central/South Tanzania, United Republic of",",,Zanzibar Central/South,Tanzania, United Republic of"
3442,"Singida Tanzania, United Republic of",",,Singida,Tanzania, United Republic of"
3443,"Kilimanjaro Tanzania, United Republic of",",,Kilimanjaro,Tanzania, United Republic of"
3444,"Kagera Tanzania, United Republic of",",,Kagera,Tanzania, United Republic of"
3445,"Njombe Tanzania, United Republic of",",,Njombe,Tanzania, United Republic of"
3446,"Morogoro Tanzania, United Republic of",",,Morogoro,Tanzania, United Republic of"
3447,"Manyara Tanzania, United Republic of",",,Manyara,Tanzania, United Republic of"
3448,"Dodoma Tanzania, United Republic of",",,Dodoma,Tanzania, United Republic of"
3449,"Zanzibar North Tanzania, United Republic of",",,Zanzibar North,Tanzania, United Republic of"
3450,"  Tanzania, United Republic of",",, ,Tanzania, United Republic of"
3451,"Iringa Tanzania, United Republic of",",,Iringa,Tanzania, United Republic of"
3452,"Ruvuma Tanzania, United Republic of",",,Ruvuma,Tanzania, United Republic of"
3453,"Dar es Salaam Tanzania, United Republic of",",,Dar es Salaam,Tanzania, United Republic of"
3454,"Lindi Tanzania, United Republic of",",,Lindi,Tanzania, United Republic of"
3455,"Mtwara Tanzania, United Republic of",",,Mtwara,Tanzania, United Republic of"
3456,Crimea Ukraine,",,Crimea,Ukraine"
3457,Donetsk Ukraine,",,Donetsk,Ukraine"
3458,Sumy Ukraine,",,Sumy,Ukraine"
3459,Lviv Ukraine,",,Lviv,Ukraine"
3460,Zaporizhia Ukraine,",,Zaporizhia,Ukraine"
3461,Cherkasy Ukraine,",,Cherkasy,Ukraine"
3462,Luhansk Ukraine,",,Luhansk,Ukraine"
3463,Ternopil Ukraine,",,Ternopil,Ukraine"
3464,Kharkiv Ukraine,",,Kharkiv,Ukraine"
3465,Kirovohrad Ukraine,",,Kirovohrad,Ukraine"
3466,Zhytomyr Ukraine,",,Zhytomyr,Ukraine"
3467,Khmelnytskyi Ukraine,",,Khmelnytskyi,Ukraine"
3468,Chernihiv Ukraine,",,Chernihiv,Ukraine"
3469,Volyn Ukraine,",,Volyn,Ukraine"
3470,Vinnyts'ka Ukraine,",,Vinnyts'ka,Ukraine"
3471,Dnipropetrovsk Ukraine,",,Dnipropetrovsk,Ukraine"
3472,Kiev Ukraine,",,Kiev,Ukraine"
3473,Poltava Ukraine,",,Poltava,Ukraine"
3474,Rivne Ukraine,",,Rivne,Ukraine"
3475,Odessa Ukraine,",,Odessa,Ukraine"
3476,Chernivtsi Ukraine,",,Chernivtsi,Ukraine"
3477,Ivano-Frankivsk Ukraine,",,Ivano-Frankivsk,Ukraine"
3478,Kherson Ukraine,",,Kherson,Ukraine"
3479,Mykolaiv Ukraine,",,Mykolaiv,Ukraine"
3480,Zakarpattia Ukraine,",,Zakarpattia,Ukraine"
3481,Misto Sevastopol' Ukraine,",,Misto Sevastopol',Ukraine"
3482,Kyiv City Ukraine,",,Kyiv City,Ukraine"
3483,Northern Region Uganda,",,Northern Region,Uganda"
3484,Central Region Uganda,",,Central Region,Uganda"
3485,Eastern Region Uganda,",,Eastern Region,Uganda"
3486,Western Region Uganda,",,Western Region,Uganda"
3487,Alabama United States,",,Alabama,United States"
3488,Texas United States,",,Texas,United States"
3489,Virginia United States,",,Virginia,United States"
3490,Delaware United States,",,Delaware,United States"
3491,Florida United States,",,Florida,United States"
3492,Indiana United States,",,Indiana,United States"
3493,Kansas United States,",,Kansas,United States"
3494,Kentucky United States,",,Kentucky,United States"
3495,Louisiana United States,",,Louisiana,United States"
3496,Maryland United States,",,Maryland,United States"
3497,Ohio United States,",,Ohio,United States"
3498,South Carolina United States,",,South Carolina,United States"
3499,Arkansas United States,",,Arkansas,United States"
3500,"Washington, D.C. United States",",,Washington, D.C.,United States"
3501,Georgia United States,",,Georgia,United States"
3502,Illinois United States,",,Illinois,United States"
3503,Missouri United States,",,Missouri,United States"
3504,Mississippi United States,",,Mississippi,United States"
3505,North Carolina United States,",,North Carolina,United States"
3506,New Jersey United States,",,New Jersey,United States"
3507,Oklahoma United States,",,Oklahoma,United States"
3508,Pennsylvania United States,",,Pennsylvania,United States"
3509,Tennessee United States,",,Tennessee,United States"
3510,West Virginia United States,",,West Virginia,United States"
3511,Connecticut United States,",,Connecticut,United States"
3512,Massachusetts United States,",,Massachusetts,United States"
3513,Maine United States,",,Maine,United States"
3514,Michigan United States,",,Michigan,United States"
3515,New York United States,",,New York,United States"
3516,South Dakota United States,",,South Dakota,United States"
3517,Iowa United States,",,Iowa,United States"
3518,Minnesota United States,",,Minnesota,United States"
3519,North Dakota United States,",,North Dakota,United States"
3520,Nebraska United States,",,Nebraska,United States"
3521,New Hampshire United States,",,New Hampshire,United States"
3522,Rhode Island United States,",,Rhode Island,United States"
3523,Vermont United States,",,Vermont,United States"
3524,Wisconsin United States,",,Wisconsin,United States"
3525,Arizona United States,",,Arizona,United States"
3526,California United States,",,California,United States"
3527,New Mexico United States,",,New Mexico,United States"
3528,Utah United States,",,Utah,United States"
3529,Colorado United States,",,Colorado,United States"
3530,Nevada United States,",,Nevada,United States"
3531,Idaho United States,",,Idaho,United States"
3532,Alaska United States,",,Alaska,United States"
3533,Washington United States,",,Washington,United States"
3534,Montana United States,",,Montana,United States"
3535,Oregon United States,",,Oregon,United States"
3536,Wyoming United States,",,Wyoming,United States"
3537,Hawaii United States,",,Hawaii,United States"
3538,Rio Negro Uruguay,",,Rio Negro,Uruguay"
3539,Treinta y Tres Uruguay,",,Treinta y Tres,Uruguay"
3540,Durazno Uruguay,",,Durazno,Uruguay"
3541,Rivera Uruguay,",,Rivera,Uruguay"
3542,Rocha Uruguay,",,Rocha,Uruguay"
3543,Florida Uruguay,",,Florida,Uruguay"
3544,Cerro Largo Uruguay,",,Cerro Largo,Uruguay"
3545,Flores Uruguay,",,Flores,Uruguay"
3546,Artigas Uruguay,",,Artigas,Uruguay"
3547,Canelones Uruguay,",,Canelones,Uruguay"
3548,Colonia Uruguay,",,Colonia,Uruguay"
3549,Tacuarembo Uruguay,",,Tacuarembo,Uruguay"
3550,Soriano Uruguay,",,Soriano,Uruguay"
3551,Lavalleja Uruguay,",,Lavalleja,Uruguay"
3552,Montevideo Uruguay,",,Montevideo,Uruguay"
